7,7410512;-0,260103359;-0,194484236
7,7744178;-0,26754522;-0,183740435
7,8077844;-0,2774677;-0,169690848
7,841151;-0,282428941;-0,1581206
7,8745176;-0,289870801;-0,144071013
7,9078842;-0,297312661;-0,12919498
7,9412508;-0,300620155;-0,120930517
7,9746174;-0,303927649;-0,106880931
8,007984;-0,308062016;-0,095310683
8,0413506;-0,312196382;-0,082087542
8,0747172;-0,313850129;-0,068037955
8,1080838;-0,317157623;-0,0581206
8,1414504;-0,317984496;-0,048203245
8,174817;-0,320465116;-0,036632997
8,2081836;-0,320465116;-0,025889195
8,2415502;-0,32129199;-0,018451178
8,2749168;-0,32129199;-0,007707377
8,3082834;-0,322945736;0,004689317
8,34165;-0,322118863;0,015433119
8,3750166;-0,320465116;0,027829813
8,4083832;-0,31881137;0,034441384
8,4417498;-0,31881137;0,040226507
8,4751164;-0,317984496;0,046838078
8,508483;-0,317157623;0,054276094
8,5418496;-0,314677003;0,062540557
8,5752162;-0,313850129;0,069152127
8,6085828;-0,311369509;0,075763698
8,6419494;-0,309715762;0,081548822
8,675316;-0,308062016;0,088160392
8,7086826;-0,305581395;0,094771962
8,7420492;-0,303927649;0,098077747
8,7754158;-0,301447028;0,101383532
8,8087824;-0,300620155;0,107168656
8,842149;-0,298966408;0,11295378
8,8755156;-0,296485788;0,121218243
8,9088822;-0,295658915;0,125350474
8,9422488;-0,293178295;0,12865626
8,9756154;-0,290697674;0,132788491
